date,open,high,low,close,volume
2023-08-31 04:00:00+00:00,96.52,97.045,96.425,96.66,621587.0
2023-09-01 04:00:00+00:00,95.79,95.82,94.625,94.85,605054.0
2023-09-05 04:00:00+00:00,94.26,94.28,93.495,93.52,563916.0
2023-09-06 04:00:00+00:00,94.085,94.095,93.46,93.78,456512.0
2023-09-07 04:00:00+00:00,93.99,94.065,93.715,93.99,513045.0
2023-09-08 04:00:00+00:00,94.39,94.88,94.18,94.36,268963.0
2023-09-11 04:00:00+00:00,93.69,93.97,93.55,93.7,349403.0
2023-09-12 04:00:00+00:00,93.93,94.24,93.605,94.23,498610.0
2023-09-13 04:00:00+00:00,93.925,94.525,93.835,94.2,470487.0
2023-09-14 04:00:00+00:00,93.93,94.2,93.4,93.56,628618.0
2023-09-15 04:00:00+00:00,93.46,93.48,92.99,92.99,842291.0
2023-09-18 04:00:00+00:00,92.845,93.53,92.845,93.475,414425.0
2023-09-19 04:00:00+00:00,93.08,93.43,92.8,92.84,453104.0
2023-09-20 04:00:00+00:00,93.29,93.59,93.04,93.07,446840.0
2023-09-21 04:00:00+00:00,91.27,91.355,90.69,90.7,1175173.0
2023-09-22 04:00:00+00:00,90.79,91.605,90.685,91.44,554246.0
2023-09-25 04:00:00+00:00,89.67,90.03,89.155,89.185,941531.0
2023-09-26 04:00:00+00:00,89.44,89.615,88.71,88.87,855557.0
2023-09-27 04:00:00+00:00,89.535,89.615,88.1,88.43,931719.0
2023-09-28 04:00:00+00:00,87.62,88.73,87.11,88.66,1385222.0
2023-09-29 04:00:00+00:00,89.28,89.475,88.135,88.74,1069575.0
2023-10-02 04:00:00+00:00,87.795,87.92,86.72,86.96,999778.0
2023-10-03 04:00:00+00:00,86.27,86.64,84.885,85.06,1549819.0
2023-10-04 04:00:00+00:00,85.775,86.31,85.38,86.3,1015050.0
2023-10-05 04:00:00+00:00,86.115,86.16,85.65,85.83,622971.0
2023-10-06 04:00:00+00:00,84.185,85.68,84.06,84.78,1055785.0
2023-10-09 04:00:00+00:00,85.525,86.8,84.95,86.785,692217.0
2023-10-10 04:00:00+00:00,85.83,87.165,85.525,86.65,806708.0
2023-10-11 04:00:00+00:00,87.845,88.47,87.6,88.46,1180739.0
2023-10-12 04:00:00+00:00,88.115,88.18,85.925,86.03,1527371.0
2023-10-13 04:00:00+00:00,87.59,87.805,87.175,87.61,689597.0
2023-10-16 04:00:00+00:00,86.18,86.365,85.905,86.19,1069153.0
2023-10-17 04:00:00+00:00,84.88,85.62,84.51,85.255,1027509.0
2023-10-18 04:00:00+00:00,84.375,84.72,83.85,84.485,1567484.0
2023-10-19 04:00:00+00:00,83.88,84.56,82.745,82.76,2071989.0
2023-10-20 04:00:00+00:00,83.005,83.54,82.775,83.215,1391725.0
2023-10-23 04:00:00+00:00,82.835,84.85,82.42,84.25,1429918.0
2023-10-24 04:00:00+00:00,84.44,85.34,84.11,85.305,776082.0
2023-10-25 04:00:00+00:00,84.035,84.125,83.14,83.425,1255340.0
2023-10-26 04:00:00+00:00,83.49,84.81,83.41,84.72,1054360.0
2023-10-27 04:00:00+00:00,84.19,84.48,83.76,84.37,715961.0
2023-10-30 04:00:00+00:00,83.81,84.43,83.25,84.02,1154231.0
2023-10-31 04:00:00+00:00,84.36,84.77,83.57,83.58,1161182.0
2023-11-01 04:00:00+00:00,84.085,85.12,84.05,85.085,1492778.0
2023-11-02 04:00:00+00:00,86.7,87.305,86.23,87.015,1417170.0
2023-11-03 04:00:00+00:00,88.815,89.035,87.575,87.63,1461565.0
2023-11-06 05:00:00+00:00,87.09,87.19,86.6,86.8,1015959.0
2023-11-07 05:00:00+00:00,87.605,88.495,87.6,88.01,577793.0
2023-11-08 05:00:00+00:00,88.47,89.61,88.46,89.58,959741.0
2023-11-09 05:00:00+00:00,88.96,88.97,86.745,87.47,1723648.0
2023-11-10 05:00:00+00:00,88.23,88.425,87.775,88.015,478113.0
2023-11-13 05:00:00+00:00,87.19,87.94,86.9,87.795,577633.0
2023-11-14 05:00:00+00:00,90.04,90.145,89.29,89.785,1052671.0
2023-11-15 05:00:00+00:00,89.065,89.13,88.315,88.525,1088924.0
2023-11-16 05:00:00+00:00,89.3,89.96,89.28,89.62,1014730.0
2023-11-17 05:00:00+00:00,90.16,90.41,89.655,90.025,802675.0
2023-11-20 05:00:00+00:00,89.64,90.65,89.64,90.575,684703.0
2023-11-21 05:00:00+00:00,90.45,90.79,89.9,90.535,389145.0
2023-11-22 05:00:00+00:00,91.09,91.31,90.4,90.88,647933.0
2023-11-24 05:00:00+00:00,90.115,90.255,89.805,89.805,571401.0
2023-11-27 05:00:00+00:00,90.3,91.305,90.205,91.295,859562.0
2023-11-28 05:00:00+00:00,90.915,91.525,90.815,91.47,856286.0
2023-11-29 05:00:00+00:00,92.095,92.68,91.78,92.62,903468.0
2023-11-30 05:00:00+00:00,91.96,92.16,91.155,91.6,1424317.0
2023-12-01 05:00:00+00:00,91.31,93.055,91.14,92.92,1099185.0
2023-12-04 05:00:00+00:00,92.495,92.8,92.09,92.58,599534.0
2023-12-05 05:00:00+00:00,93.63,94.615,93.59,94.585,1609995.0
2023-12-06 05:00:00+00:00,95.07,96.05,94.87,95.89,848970.0
2023-12-07 05:00:00+00:00,95.17,96.07,95.085,95.32,969979.0
2023-12-08 05:00:00+00:00,94.41,94.705,93.915,94.52,1059368.0
2023-12-11 05:00:00+00:00,94.025,94.435,93.56,94.325,999011.0
2023-12-12 05:00:00+00:00,94.15,94.695,93.91,94.59,820978.0
2023-12-13 05:00:00+00:00,95.15,96.965,95.02,96.85,1433424.0
2023-12-14 05:00:00+00:00,97.67,99.025,97.42,98.97,1517802.0
2023-12-15 05:00:00+00:00,98.665,99.335,98.585,99.16,632498.0
2023-12-18 05:00:00+00:00,98.46,98.46,98.025,98.37,463765.0
2023-12-19 05:00:00+00:00,98.845,99.255,98.665,98.89,582348.0
2023-12-20 05:00:00+00:00,99.19,99.675,98.59,99.575,616353.0
2023-12-21 05:00:00+00:00,99.76,99.83,98.75,98.93,720540.0
2023-12-22 05:00:00+00:00,99.35,99.365,98.24,98.475,828242.0
2023-12-26 05:00:00+00:00,98.52,98.87,98.485,98.76,236631.0
2023-12-27 05:00:00+00:00,99.795,100.505,99.52,100.49,748210.0
2023-12-28 05:00:00+00:00,100.09,100.56,99.565,99.76,515179.0
2023-12-29 05:00:00+00:00,99.14,99.8,98.8,98.92,669784.0
2024-01-02 05:00:00+00:00,98.2,98.65,98.0,98.33,707649.0
2024-01-03 05:00:00+00:00,97.38,98.84,97.15,98.73,1284093.0
2024-01-04 05:00:00+00:00,97.435,97.625,97.07,97.26,829076.0
2024-01-05 05:00:00+00:00,96.455,97.675,96.21,96.34,946419.0
2024-01-08 05:00:00+00:00,96.23,97.37,96.09,97.255,546754.0
2024-01-09 05:00:00+00:00,96.63,97.15,96.59,96.675,561293.0
2024-01-10 05:00:00+00:00,96.92,97.035,96.125,96.155,598064.0
2024-01-11 05:00:00+00:00,96.16,96.825,95.72,96.71,1185507.0
2024-01-12 05:00:00+00:00,96.75,97.255,96.27,96.535,710379.0
2024-01-16 05:00:00+00:00,95.64,95.755,94.515,94.82,986313.0
2024-01-17 05:00:00+00:00,94.6,94.995,94.16,94.66,700493.0
2024-01-18 05:00:00+00:00,94.435,94.57,93.525,93.82,654091.0
2024-01-19 05:00:00+00:00,93.71,94.13,93.305,94.085,638674.0
2024-01-22 05:00:00+00:00,94.81,95.07,94.39,94.62,644647.0
2024-01-23 05:00:00+00:00,93.9,93.97,93.445,93.91,576601.0
2024-01-24 05:00:00+00:00,94.505,94.52,93.1,93.36,755313.0
2024-01-25 05:00:00+00:00,93.955,94.2,93.585,93.95,728624.0
2024-01-26 05:00:00+00:00,93.925,94.07,93.49,93.775,554951.0
2024-01-29 05:00:00+00:00,94.3,95.16,94.125,94.89,649057.0
2024-01-30 05:00:00+00:00,95.48,95.74,94.75,95.715,566368.0
2024-01-31 05:00:00+00:00,96.23,96.895,96.02,96.64,1268724.0
